;;;;;;;;;;
Pais_Zona;Ano;Mes;Dia;Porcentagem_Internet;Velocidade_Internet_Mbps;Alfabetizacao_digital;Uso_Internet_movel_GB;5G_disponivel;Latitude;Longitude
África do Sul:Rural;2010;12;1;8,0875;15,415;;0,48625;0;-30,5595;22,9375
África do Sul:Rural;2011;1;1;10,1633333333333;15,7033333333333;;0,496666666666667;0;-30,5595;22,9375
África do Sul:Rural;2011;2;1;10,2425;16,00875;;0,55;0;-30,5595;22,9375
África do Sul:Rural;2011;3;1;10,1978571428571;16,2842857142857;;0,56;0;-30,5595;22,9375
África do Sul:Rural;2011;4;1;10,1663636363636;16,5963636363636;;0,617272727272727;0;-30,5595;22,9375
África do Sul:Rural;2011;5;1;10,186;16,897;;0,635;0;-30,5595;22,9375
África do Sul:Rural;2011;6;1;10,33375;17,175;;0,67875;0;-30,5595;22,9375
África do Sul:Rural;2011;7;1;10,3;17,478;;0,69;0;-30,5595;22,9375
África do Sul:Rural;2011;8;1;10,3057142857143;17,71;;0,72;0;-30,5595;22,9375
África do Sul:Rural;2011;9;1;10,3190909090909;18,03;;0,740909090909091;0;-30,5595;22,9375
África do Sul:Rural;2011;10;1;10,1511111111111;18,3255555555556;;0,791111111111111;0;-30,5595;22,9375
África do Sul:Rural;2011;11;1;10,249;18,61;;0,808;0;-30,5595;22,9375
África do Sul:Rural;2011;12;1;10,122;18,878;;0,838;0;-30,5595;22,9375
África do Sul:Rural;2012;1;1;12,91125;19,23375;;0,8625;0;-30,5595;22,9375
África do Sul:Rural;2012;2;1;12,9573333333333;19,502;;0,888;0;-30,5595;22,9375
África do Sul:Rural;2012;3;1;12,955;19,787;;0,928;0;-30,5595;22,9375
África do Sul:Rural;2012;4;1;12,9228571428571;20,0971428571429;;0,957142857142857;0;-30,5595;22,9375
África do Sul:Rural;2012;5;1;12,9442857142857;20,3642857142857;;0,968571428571429;0;-30,5595;22,9375
África do Sul:Rural;2012;6;1;12,7881818181818;20,69;;0,987272727272727;0;-30,5595;22,9375
África do Sul:Rural;2012;7;1;12,872;20,96;;1,07;0;-30,5595;22,9375
África do Sul:Rural;2012;8;1;12,965;21,2483333333333;;1,05166666666667;0;-30,5595;22,9375
África do Sul:Rural;2012;9;1;12,9828571428571;21,5785714285714;;1,12571428571429;0;-30,5595;22,9375
África do Sul:Rural;2012;10;1;12,9090909090909;21,8063636363636;;1,12181818181818;0;-30,5595;22,9375
África do Sul:Rural;2012;11;1;12,8690909090909;22,1790909090909;;1,17272727272727;0;-30,5595;22,9375
África do Sul:Rural;2012;12;1;12,9153846153846;22,4369230769231;;1,19769230769231;0;-30,5595;22,9375
África do Sul:Rural;2013;1;1;16,162;22,672;;1,226;0;-30,5595;22,9375
África do Sul:Rural;2013;2;1;16,1483333333333;23,0516666666667;;1,25333333333333;0;-30,5595;22,9375
África do Sul:Rural;2013;3;1;16,14625;23,305;;1,28625;0;-30,5595;22,9375
África do Sul:Rural;2013;4;1;16,209;23,6;;1,293;0;-30,5595;22,9375
África do Sul:Rural;2013;5;1;16,1641666666667;23,8458333333333;;1,33333333333333;0;-30,5595;22,9375
África do Sul:Rural;2013;6;1;16,1766666666667;24,1666666666667;;1,37111111111111;0;-30,5595;22,9375
África do Sul:Rural;2013;7;1;16,06;24,455;;1,4;0;-30,5595;22,9375
África do Sul:Rural;2013;8;1;16,19875;24,79375;;1,435;0;-30,5595;22,9375
África do Sul:Rural;2013;9;1;16,26875;25,125;;1,4575;0;-30,5595;22,9375
África do Sul:Rural;2013;10;1;16,00625;25,33125;;1,46125;0;-30,5595;22,9375
África do Sul:Rural;2013;11;1;16,2142857142857;25,6371428571429;;1,51;0;-30,5595;22,9375
África do Sul:Rural;2013;12;1;16,1375;25,835;;1,535;0;-30,5595;22,9375
África do Sul:Rural;2014;1;1;21,2442857142857;26,2114285714286;;1,57285714285714;0;-30,5595;22,9375
África do Sul:Rural;2014;2;1;21,416;26,494;;1,594;0;-30,5595;22,9375
África do Sul:Rural;2014;3;1;21,222;26,729;;1,605;0;-30,5595;22,9375
África do Sul:Rural;2014;4;1;21,20375;27,10125;;1,65625;0;-30,5595;22,9375
África do Sul:Rural;2014;5;1;21,0633333333333;27,405;;1,68666666666667;0;-30,5595;22,9375
África do Sul:Rural;2014;6;1;21,2161538461538;27,6492307692308;;1,71307692307692;0;-30,5595;22,9375
África do Sul:Rural;2014;7;1;21,2742857142857;27,97;;1,73;0;-30,5595;22,9375
África do Sul:Rural;2014;8;1;21,2184615384615;28,2692307692308;;1,77307692307692;0;-30,5595;22,9375
África do Sul:Rural;2014;9;1;21,2425;28,51625;;1,81625;0;-30,5595;22,9375
África do Sul:Rural;2014;10;1;21,237;28,807;;1,816;0;-30,5595;22,9375
África do Sul:Rural;2014;11;1;21,1283333333333;29,1233333333333;;1,86333333333333;0;-30,5595;22,9375
África do Sul:Rural;2014;12;1;21,2563636363636;29,3990909090909;;1,91545454545455;0;-30,5595;22,9375
África do Sul:Rural;2015;1;1;23,8408333333333;29,7316666666667;;1,9175;0;-30,5595;22,9375
África do Sul:Rural;2015;2;1;23,6971428571429;30,0185714285714;;1,95857142857143;0;-30,5595;22,9375
África do Sul:Rural;2015;3;1;23,8533333333333;30,24;;1,955;0;-30,5595;22,9375
África do Sul:Rural;2015;4;1;23,6816666666667;30,6158333333333;;1,99166666666667;0;-30,5595;22,9375
África do Sul:Rural;2015;5;1;23,948;30,861;;2,033;0;-30,5595;22,9375
África do Sul:Rural;2015;6;1;23,75;31,1433333333333;;2,05777777777778;0;-30,5595;22,9375
África do Sul:Rural;2015;7;1;23,80125;31,53375;;2,08875;0;-30,5595;22,9375
África do Sul:Rural;2015;8;1;23,8709090909091;31,7418181818182;;2,13090909090909;0;-30,5595;22,9375
África do Sul:Rural;2015;9;1;23,8757142857143;32,0814285714286;;2,16285714285714;0;-30,5595;22,9375
África do Sul:Rural;2015;10;1;23,61;32,378;;2,2;0;-30,5595;22,9375
África do Sul:Rural;2015;11;1;23,85;32,6211111111111;;2,21777777777778;0;-30,5595;22,9375
África do Sul:Rural;2015;12;1;23,8323076923077;32,9415384615385;;2,23538461538462;0;-30,5595;22,9375
África do Sul:Rural;2016;1;1;28,016;33,224;;2,276;0;-30,5595;22,9375
África do Sul:Rural;2016;2;1;27,9361538461538;33,4892307692308;;2,29692307692308;0;-30,5595;22,9375
África do Sul:Rural;2016;3;1;27,9669230769231;33,7707692307692;;2,31846153846154;0;-30,5595;22,9375
África do Sul:Rural;2016;4;1;28,06125;34,07125;;2,3625;0;-30,5595;22,9375
África do Sul:Rural;2016;5;1;28,0611111111111;34,3644444444444;;2,39333333333333;0;-30,5595;22,9375
África do Sul:Rural;2016;6;1;27,9921428571429;34,6607142857143;;2,41285714285714;0;-30,5595;22,9375
África do Sul:Rural;2016;7;1;27,96;35,0085714285714;;2,45142857142857;0;-30,5595;22,9375
África do Sul:Rural;2016;8;1;27,8888888888889;35,2577777777778;;2,5;0;-30,5595;22,9375
África do Sul:Rural;2016;9;1;27,8818181818182;35,5327272727273;;2,50636363636364;0;-30,5595;22,9375
África do Sul:Rural;2016;10;1;27,9975;35,90875;;2,52875;0;-30,5595;22,9375
África do Sul:Rural;2016;11;1;28,0235714285714;36,1571428571429;;2,56214285714286;0;-30,5595;22,9375
África do Sul:Rural;2016;12;1;27,97;36,4290909090909;;2,56818181818182;0;-30,5595;22,9375
África do Sul:Rural;2017;1;1;32,3018181818182;36,7763636363636;;2,60090909090909;0;-30,5595;22,9375
África do Sul:Rural;2017;2;1;32,11;37,0342857142857;;2,64714285714286;0;-30,5595;22,9375
África do Sul:Rural;2017;3;1;32,255;37,321;;2,682;0;-30,5595;22,9375
África do Sul:Rural;2017;4;1;31,9722222222222;37,5522222222222;;2,69444444444444;0;-30,5595;22,9375
África do Sul:Rural;2017;5;1;32,092;37,858;;2,73;0;-30,5595;22,9375
África do Sul:Rural;2017;6;1;32,1454545454546;38,1281818181818;;2,74090909090909;0;-30,5595;22,9375
África do Sul:Rural;2017;7;1;32,218;38,469;;2,793;0;-30,5595;22,9375
África do Sul:Rural;2017;8;1;32,11;38,73875;;2,7975;0;-30,5595;22,9375
África do Sul:Rural;2017;9;1;32,2571428571429;39,0728571428571;;2,87857142857143;0;-30,5595;22,9375
África do Sul:Rural;2017;10;1;32,1942857142857;39,3185714285714;;2,87285714285714;0;-30,5595;22,9375
África do Sul:Rural;2017;11;1;32,1723076923077;39,6076923076923;;2,90692307692308;0;-30,5595;22,9375
África do Sul:Rural;2017;12;1;32,1138461538462;39,9030769230769;;2,93846153846154;0;-30,5595;22,9375
África do Sul:Rural;2018;1;1;36,1328571428571;40,2357142857143;;2,96857142857143;0;-30,5595;22,9375
África do Sul:Rural;2018;2;1;36,1327272727273;40,4845454545455;;2,98727272727273;0;-30,5595;22,9375
África do Sul:Rural;2018;3;1;36,195;40,83625;;3,04;0;-30,5595;22,9375
África do Sul:Rural;2018;4;1;36,2042857142857;41,0664285714286;;3,04857142857143;0;-30,5595;22,9375
África do Sul:Rural;2018;5;1;36,1944444444444;41,3911111111111;;3,07555555555556;0;-30,5595;22,9375
África do Sul:Rural;2018;6;1;36,2514285714286;41,6957142857143;;3,11571428571429;0;-30,5595;22,9375
África do Sul:Rural;2018;7;1;36,2414285714286;41,94;;3,13428571428571;0;-30,5595;22,9375
África do Sul:Rural;2018;8;1;36,3028571428571;42,25;;3,18285714285714;0;-30,5595;22,9375
África do Sul:Rural;2018;9;1;36,1375;42,5691666666667;;3,18333333333333;0;-30,5595;22,9375
África do Sul:Rural;2018;10;1;36,2122222222222;42,8355555555556;;3,24222222222222;0;-30,5595;22,9375
África do Sul:Rural;2018;11;1;36,0916666666667;43,1066666666667;;3,26166666666667;0;-30,5595;22,9375
África do Sul:Rural;2018;12;1;36,116;43,411;;3,284;0;-30,5595;22,9375
África do Sul:Rural;2019;1;1;39,7622222222222;43,7522222222222;;3,32777777777778;0;-30,5595;22,9375
África do Sul:Rural;2019;2;1;39,7466666666667;44,0044444444444;;3,33777777777778;0;-30,5595;22,9375
África do Sul:Rural;2019;3;1;39,8657142857143;44,2357142857143;;3,36571428571429;0;-30,5595;22,9375
África do Sul:Rural;2019;4;1;39,7009090909091;44,5863636363636;;3,40454545454545;0;-30,5595;22,9375
África do Sul:Rural;2019;5;1;39,6245454545455;44,9018181818182;;3,44636363636364;0;-30,5595;22,9375
África do Sul:Rural;2019;6;1;39,8406666666667;45,1573333333333;;3,46133333333333;0;-30,5595;22,9375
África do Sul:Rural;2019;7;1;39,8409090909091;45,4727272727273;;3,50090909090909;0;-30,5595;22,9375
África do Sul:Rural;2019;8;1;39,73;45,755;;3,535;0;-30,5595;22,9375
África do Sul:Rural;2019;9;1;39,81;46,029;;3,545;0;-30,5595;22,9375
África do Sul:Rural;2019;10;1;39,744;46,317;;3,555;0;-30,5595;22,9375
África do Sul:Rural;2019;11;1;39,7084615384615;46,6030769230769;;3,63230769230769;0;-30,5595;22,9375
África do Sul:Rural;2019;12;1;39,8971428571429;46,92;;3,66142857142857;0;-30,5595;22,9375
África do Sul:Rural;2020;1;1;49,5533333333333;47,2033333333333;;3,655;0;-30,5595;22,9375
África do Sul:Rural;2020;2;1;49,45;47,5216666666667;;3,71666666666667;0;-30,5595;22,9375
África do Sul:Rural;2020;3;1;49,4883333333333;47,7316666666667;;3,705;0;-30,5595;22,9375
África do Sul:Rural;2020;4;1;49,4675;48,09125;;3,75;0;-30,5595;22,9375
África do Sul:Rural;2020;5;1;49,465;48,42625;;3,79;0;-30,5595;22,9375
África do Sul:Rural;2020;6;1;49,4322222222222;48,6977777777778;;3,81666666666667;0;-30,5595;22,9375
África do Sul:Rural;2020;7;1;49,435;49,0041666666667;;3,845;0;-30,5595;22,9375
África do Sul:Rural;2020;8;1;49,3685714285714;49,2214285714286;;3,87714285714286;0;-30,5595;22,9375
África do Sul:Rural;2020;9;1;49,4433333333333;49,5358333333333;;3,89833333333333;0;-30,5595;22,9375
África do Sul:Rural;2020;10;1;49,523;49,87;;3,959;0;-30,5595;22,9375
África do Sul:Rural;2020;11;1;49,4288888888889;50,1133333333333;;3,97444444444445;0;-30,5595;22,9375
África do Sul:Rural;2020;12;1;49,4466666666667;50,4566666666667;;3,99166666666667;0;-30,5595;22,9375
África do Sul:Rural;2021;1;1;45,898;50,804;;4,006;0;-30,5595;22,9375
África do Sul:Rural;2021;2;1;45,7242857142857;50,9928571428571;;4,03571428571429;0;-30,5595;22,9375
África do Sul:Rural;2021;3;1;45,7509090909091;51,2918181818182;;4,08727272727273;0;-30,5595;22,9375
África do Sul:Rural;2021;4;1;45,8411111111111;51,5833333333333;;4,09666666666667;0;-30,5595;22,9375
África do Sul:Rural;2021;5;1;45,7721428571429;51,8578571428571;;4,13642857142857;0;-30,5595;22,9375
África do Sul:Rural;2021;6;1;45,73;52,1883333333333;;4,17416666666667;0;-30,5595;22,9375
África do Sul:Rural;2021;7;1;45,815;52,465;;4,21166666666667;0;-30,5595;22,9375
África do Sul:Rural;2021;8;1;45,8122222222222;52,74;;4,21111111111111;0;-30,5595;22,9375
África do Sul:Rural;2021;9;1;45,66375;53,07;;4,235;0;-30,5595;22,9375
África do Sul:Rural;2021;10;1;45,7383333333333;53,31;;4,25666666666667;0;-30,5595;22,9375
África do Sul:Rural;2021;11;1;45,778;53,596;;4,304;0;-30,5595;22,9375
África do Sul:Rural;2021;12;1;45,8542857142857;53,9857142857143;;4,33285714285714;0;-30,5595;22,9375
África do Sul:Rural;2022;1;1;47,945;54,2;;4,365;1;-30,5595;22,9375
África do Sul:Rural;2022;2;1;46,895;54,59;;4,39;0;-30,5595;22,9375
África do Sul:Rural;2022;3;1;47,932;54,759;;4,421;1;-30,5595;22,9375
África do Sul:Rural;2022;4;1;48,0811111111111;55,0822222222222;;4,45888888888889;1;-30,5595;22,9375
África do Sul:Rural;2022;5;1;48,0208333333333;55,3525;;4,47916666666667;1;-30,5595;22,9375
África do Sul:Rural;2022;6;1;48,15;55,65;;4,51125;1;-30,5595;22,9375
África do Sul:Rural;2022;7;1;48,1022222222222;55,95;;4,54666666666667;1;-30,5595;22,9375
África do Sul:Rural;2022;8;1;47,9657142857143;56,2842857142857;;4,59;1;-30,5595;22,9375
África do Sul:Rural;2022;9;1;48,0455555555556;56,5522222222222;;4,60555555555556;1;-30,5595;22,9375
África do Sul:Rural;2022;10;1;48,0411111111111;56,8222222222222;;4,62444444444444;0;-30,5595;22,9375
África do Sul:Rural;2022;11;1;48,085;57,14;;4,67125;1;-30,5595;22,9375
África do Sul:Rural;2022;12;1;48,0657142857143;57,4385714285714;;4,68571428571429;1;-30,5595;22,9375
África do Sul:Rural;2023;1;1;49,9933333333333;57,7655555555556;;4,70666666666667;0;-30,5595;22,9375
África do Sul:Rural;2023;2;1;49,8188888888889;57,9877777777778;;4,75222222222222;1;-30,5595;22,9375
África do Sul:Rural;2023;3;1;49,645;58,2866666666667;;4,74916666666667;1;-30,5595;22,9375
África do Sul:Rural;2023;4;1;49,77625;58,5575;;4,8;1;-30,5595;22,9375
África do Sul:Rural;2023;5;1;49,8316666666667;58,8475;;4,83083333333333;1;-30,5595;22,9375
África do Sul:Rural;2023;6;1;49,854;59,14;;4,876;1;-30,5595;22,9375
África do Sul:Rural;2023;7;1;49,8166666666667;59,4733333333333;;4,89;1;-30,5595;22,9375
África do Sul:Rural;2023;8;1;49,83875;59,72;;4,9025;1;-30,5595;22,9375
África do Sul:Rural;2023;9;1;49,9083333333333;60,0225;;4,96166666666667;1;-30,5595;22,9375
África do Sul:Rural;2023;10;1;49,884;60,36;;5,002;1;-30,5595;22,9375
África do Sul:Rural;2023;11;1;49,91;60,624;;5,002;1;-30,5595;22,9375
África do Sul:Rural;2023;12;1;49,886;60,938;;5,064;1;-30,5595;22,9375
África do Sul:Rural;2024;1;1;51,3122222222222;61,1933333333333;;5,05444444444445;1;-30,5595;22,9375
África do Sul:Rural;2024;2;1;51,2533333333333;61,5216666666667;;5,1;1;-30,5595;22,9375
África do Sul:Rural;2024;3;1;51,3141666666667;61,8166666666667;;5,14083333333333;1;-30,5595;22,9375
África do Sul:Rural;2024;4;1;51,226;62,065;;5,143;1;-30,5595;22,9375
África do Sul:Rural;2024;5;1;51,365;62,40625;;5,2125;1;-30,5595;22,9375
África do Sul:Rural;2024;6;1;51,4916666666667;62,73;;5,21166666666667;1;-30,5595;22,9375
África do Sul:Rural;2024;7;1;51,3328571428571;62,9442857142857;;5,21857142857143;1;-30,5595;22,9375
África do Sul:Rural;2024;8;1;51,093;63,263;;5,269;1;-30,5595;22,9375
África do Sul:Rural;2024;9;1;51,3722222222222;63,62;;5,31;1;-30,5595;22,9375
África do Sul:Rural;2024;10;1;51,3816666666667;63,8233333333333;;5,355;1;-30,5595;22,9375
África do Sul:Rural;2024;11;1;51,398125;64,1;;5,355;1;-30,5595;22,9375
África do Sul:Rural;2024;12;1;51,4472727272727;64,4372727272727;;5,41727272727273;1;-30,5595;22,9375
África do Sul:Rural;2025;1;1;52,4427272727273;64,7045454545455;;5,40090909090909;1;-30,5595;22,9375
África do Sul:Rural;2025;2;1;52,5555555555556;65,0077777777778;;5,45;1;-30,5595;22,9375
África do Sul:Rural;2025;3;1;52,6269230769231;65,2746153846154;;5,47615384615385;1;-30,5595;22,9375
África do Sul:Rural;2025;4;1;52,51875;65,59;;5,50375;1;-30,5595;22,9375
África do Sul:Rural;2025;5;1;52,8445454545455;65,9109090909091;;5,52636363636364;1;-30,5595;22,9375
África do Sul:Urbana;2010;1;1;14,6191666666667;22,7041666666667;;0,3;0;-30,5595;22,9375
África do Sul:Urbana;2010;2;1;14,6686956521739;23,2217391304348;;0,365652173913044;0;-30,5595;22,9375
África do Sul:Urbana;2010;3;1;14,779;23,763;;0,411;0;-30,5595;22,9375
África do Sul:Urbana;2010;4;1;14,7478947368421;24,2842105263158;;0,453684210526316;0;-30,5595;22,9375
África do Sul:Urbana;2010;5;1;14,818;24,82;;0,498;0;-30,5595;22,9375
África do Sul:Urbana;2010;6;1;14,87875;25,34125;;0,56625;0;-30,5595;22,9375
África do Sul:Urbana;2010;7;1;14,614375;25,9;;0,645;0;-30,5595;22,9375
África do Sul:Urbana;2010;8;1;14,878125;26,42125;;0,695;0;-30,5595;22,9375
África do Sul:Urbana;2010;9;1;14,8433333333333;26,9966666666667;;0,762222222222222;0;-30,5595;22,9375
África do Sul:Urbana;2010;10;1;14,795;27,5320833333333;;0,800833333333333;0;-30,5595;22,9375
África do Sul:Urbana;2010;11;1;14,85;28,1039130434783;;0,86304347826087;0;-30,5595;22,9375
África do Sul:Urbana;2010;12;1;14,7547826086957;28,654347826087;;0,917826086956522;0;-30,5595;22,9375
África do Sul:Urbana;2011;1;1;18,955;29,2027272727273;;0,956363636363636;0;-30,5595;22,9375
África do Sul:Urbana;2011;2;1;19,003;29,692;;1,0105;0;-30,5595;22,9375
África do Sul:Urbana;2011;3;1;18,8964705882353;30,2217647058824;;1,06470588235294;0;-30,5595;22,9375
África do Sul:Urbana;2011;4;1;18,9889473684211;30,7731578947368;;1,12947368421053;0;-30,5595;22,9375
África do Sul:Urbana;2011;5;1;19,0028571428571;31,2961904761905;;1,18190476190476;0;-30,5595;22,9375
África do Sul:Urbana;2011;6;1;19,0540909090909;31,8763636363636;;1,21681818181818;0;-30,5595;22,9375
África do Sul:Urbana;2011;7;1;19,0380952380952;32,3776190476191;;1,28619047619048;0;-30,5595;22,9375
África do Sul:Urbana;2011;8;1;18,8675;33,005;;1,32958333333333;0;-30,5595;22,9375
África do Sul:Urbana;2011;9;1;18,9621052631579;33,5152631578947;;1,38263157894737;0;-30,5595;22,9375
África do Sul:Urbana;2011;10;1;18,9613636363636;34,0440909090909;;1,47272727272727;0;-30,5595;22,9375
África do Sul:Urbana;2011;11;1;18,886;34,613;;1,5085;0;-30,5595;22,9375
África do Sul:Urbana;2011;12;1;18,9207692307692;35,1723076923077;;1,56346153846154;0;-30,5595;22,9375
África do Sul:Urbana;2012;1;1;24,0465217391304;35,6921739130435;;1,60869565217391;0;-30,5595;22,9375
África do Sul:Urbana;2012;2;1;24,115;36,2457142857143;;1,66857142857143;0;-30,5595;22,9375
África do Sul:Urbana;2012;3;1;24,2261904761905;36,7738095238095;;1,71619047619048;0;-30,5595;22,9375
África do Sul:Urbana;2012;4;1;24,0178260869565;37,2934782608696;;1,75826086956522;0;-30,5595;22,9375
África do Sul:Urbana;2012;5;1;24,1220833333333;37,8445833333333;;1,85833333333333;0;-30,5595;22,9375
África do Sul:Urbana;2012;6;1;23,9757894736842;38,3694736842105;;1,88684210526316;0;-30,5595;22,9375
África do Sul:Urbana;2012;7;1;24,0088461538462;38,9265384615385;;1,94076923076923;0;-30,5595;22,9375
África do Sul:Urbana;2012;8;1;23,992;39,4876;;2,0004;0;-30,5595;22,9375
África do Sul:Urbana;2012;9;1;23,8969565217391;39,9869565217391;;2,05434782608696;0;-30,5595;22,9375
África do Sul:Urbana;2012;10;1;23,971;40,5835;;2,1075;0;-30,5595;22,9375
África do Sul:Urbana;2012;11;1;23,8763157894737;41,0763157894737;;2,13947368421053;0;-30,5595;22,9375
África do Sul:Urbana;2012;12;1;23,9372222222222;41,6255555555556;;2,235;0;-30,5595;22,9375
África do Sul:Urbana;2013;1;1;30,0088461538462;42,1996153846154;;2,255;0;-30,5595;22,9375
África do Sul:Urbana;2013;2;1;30,1354545454545;42,6945454545455;;2,33545454545455;0;-30,5595;22,9375
África do Sul:Urbana;2013;3;1;29,9930434782609;43,2421739130435;;2,36434782608696;0;-30,5595;22,9375
África do Sul:Urbana;2013;4;1;30,0715;43,7755;;2,433;0;-30,5595;22,9375
África do Sul:Urbana;2013;5;1;29,9026315789474;44,3884210526316;;2,45157894736842;0;-30,5595;22,9375
África do Sul:Urbana;2013;6;1;30,0914285714286;44,862380952381;;2,52714285714286;0;-30,5595;22,9375
África do Sul:Urbana;2013;7;1;30,0064;45,4228;;2,5792;0;-30,5595;22,9375
África do Sul:Urbana;2013;8;1;29,8817391304348;45,9634782608696;;2,6204347826087;0;-30,5595;22,9375
África do Sul:Urbana;2013;9;1;30,0204545454545;46,4913636363636;;2,67318181818182;0;-30,5595;22,9375
África do Sul:Urbana;2013;10;1;30,1186956521739;47,0769565217391;;2,75521739130435;0;-30,5595;22,9375
África do Sul:Urbana;2013;11;1;30,2178260869565;47,5995652173913;;2,79391304347826;0;-30,5595;22,9375
África do Sul:Urbana;2013;12;1;30,0522222222222;48,1666666666667;;2,84518518518519;0;-30,5595;22,9375
África do Sul:Urbana;2014;1;1;39,5170588235294;48,73;;2,92529411764706;0;-30,5595;22,9375
África do Sul:Urbana;2014;2;1;39,29;49,2326086956522;;2,96869565217391;0;-30,5595;22,9375
África do Sul:Urbana;2014;3;1;39,2704761904762;49,8157142857143;;3,04904761904762;0;-30,5595;22,9375
África do Sul:Urbana;2014;4;1;39,4354545454546;50,2872727272727;;3,07909090909091;0;-30,5595;22,9375
África do Sul:Urbana;2014;5;1;39,3768;50,8088;;3,1296;0;-30,5595;22,9375
África do Sul:Urbana;2014;6;1;39,4441176470588;51,3894117647059;;3,19;0;-30,5595;22,9375
África do Sul:Urbana;2014;7;1;39,4891666666667;51,8991666666667;;3,24333333333333;0;-30,5595;22,9375
África do Sul:Urbana;2014;8;1;39,465;52,4394444444444;;3,27666666666667;0;-30,5595;22,9375
África do Sul:Urbana;2014;9;1;39,5686363636364;53,0540909090909;;3,35727272727273;0;-30,5595;22,9375
África do Sul:Urbana;2014;10;1;39,3642857142857;53,58;;3,38047619047619;0;-30,5595;22,9375
África do Sul:Urbana;2014;11;1;39,3445833333333;54,0783333333333;;3,47375;0;-30,5595;22,9375
África do Sul:Urbana;2014;12;1;39,4055;54,662;;3,498;0;-30,5595;22,9375
África do Sul:Urbana;2015;1;1;44,36;55,1784210526316;;3,57842105263158;0;-30,5595;22,9375
África do Sul:Urbana;2015;2;1;44,1404761904762;55,7038095238095;;3,62190476190476;0;-30,5595;22,9375
África do Sul:Urbana;2015;3;1;43,9544;56,2568;;3,6548;0;-30,5595;22,9375
África do Sul:Urbana;2015;4;1;44,3116666666667;56,7572222222222;;3,73722222222222;0;-30,5595;22,9375
África do Sul:Urbana;2015;5;1;44,2290476190476;57,3633333333333;;3,77809523809524;0;-30,5595;22,9375
África do Sul:Urbana;2015;6;1;44,3152380952381;57,8595238095238;;3,8452380952381;0;-30,5595;22,9375
África do Sul:Urbana;2015;7;1;44,3747826086957;58,3747826086957;;3,87130434782609;0;-30,5595;22,9375
África do Sul:Urbana;2015;8;1;44,162;58,9475;;3,948;0;-30,5595;22,9375
África do Sul:Urbana;2015;9;1;44,2652173913044;59,4886956521739;;3,97521739130435;0;-30,5595;22,9375
África do Sul:Urbana;2015;10;1;44,0685714285714;60,02;;4,03190476190476;0;-30,5595;22,9375
África do Sul:Urbana;2015;11;1;44,0104761904762;60,6061904761905;;4,11619047619048;0;-30,5595;22,9375
África do Sul:Urbana;2015;12;1;44,3955555555556;61,1333333333333;;4,14111111111111;0;-30,5595;22,9375
África do Sul:Urbana;2016;1;1;51,9592307692308;61,6738461538462;;4,18615384615385;0;-30,5595;22,9375
África do Sul:Urbana;2016;2;1;51,6425;62,235625;;4,26;0;-30,5595;22,9375
África do Sul:Urbana;2016;3;1;51,9783333333333;62,7838888888889;;4,31666666666667;0;-30,5595;22,9375
África do Sul:Urbana;2016;4;1;51,9604545454546;63,3118181818182;;4,36272727272727;0;-30,5595;22,9375
África do Sul:Urbana;2016;5;1;52,0095454545455;63,8559090909091;;4,43545454545455;0;-30,5595;22,9375
África do Sul:Urbana;2016;6;1;51,98875;64,428125;;4,5075;0;-30,5595;22,9375
África do Sul:Urbana;2016;7;1;52,0779166666667;64,88625;;4,53916666666667;0;-30,5595;22,9375
África do Sul:Urbana;2016;8;1;51,9754545454546;65,4886363636364;;4,60318181818182;0;-30,5595;22,9375
África do Sul:Urbana;2016;9;1;52,0036842105263;66,0389473684211;;4,64526315789474;0;-30,5595;22,9375
África do Sul:Urbana;2016;10;1;52,045652173913;66,5265217391304;;4,69217391304348;0;-30,5595;22,9375
África do Sul:Urbana;2016;11;1;51,98625;67,093125;;4,73;0;-30,5595;22,9375
África do Sul:Urbana;2016;12;1;52,0055;67,648;;4,811;0;-30,5595;22,9375
África do Sul:Urbana;2017;1;1;59,8255;68,17;;4,8725;0;-30,5595;22,9375
África do Sul:Urbana;2017;2;1;59,8380952380952;68,7247619047619;;4,93666666666667;0;-30,5595;22,9375
África do Sul:Urbana;2017;3;1;59,6785714285714;69,2085714285714;;4,94619047619048;0;-30,5595;22,9375
África do Sul:Urbana;2017;4;1;59,7771428571429;69,8042857142857;;4,9952380952381;0;-30,5595;22,9375
África do Sul:Urbana;2017;5;1;59,6726923076923;70,3376923076923;;5,11076923076923;0;-30,5595;22,9375
África do Sul:Urbana;2017;6;1;59,7578947368421;70,9336842105263;;5,14684210526316;0;-30,5595;22,9375
África do Sul:Urbana;2017;7;1;59,6480952380952;71,4447619047619;;5,20142857142857;0;-30,5595;22,9375
África do Sul:Urbana;2017;8;1;59,7386956521739;71,9691304347826;;5,23130434782609;0;-30,5595;22,9375
África do Sul:Urbana;2017;9;1;59,6569565217391;72,4904347826087;;Nao disponivel;0;-30,5595;22,9375
África do Sul:Urbana;2017;10;1;59,80625;73,0641666666667;;5,32416666666667;0;-30,5595;22,9375
África do Sul:Urbana;2017;11;1;59,8523529411765;73,6423529411765;;5,39823529411765;0;-30,5595;22,9375
África do Sul:Urbana;2017;12;1;59,6794444444444;74,1794444444444;;5,45111111111111;0;-30,5595;22,9375
África do Sul:Urbana;2018;1;1;67,2470833333333;74,6658333333333;;5,48333333333333;0;-30,5595;22,9375
